"ts_code","symbol","name","area","industry","market","list_date"
"605488.SH","605488","福莱新材","浙江","塑料","主板","20210513"
"605499.SH","605499","东鹏饮料","深圳","软饮料","主板","20210527"
"605500.SH","605500","森林包装","浙江","造纸","主板","20201222"
"605507.SH","605507","国邦医药","浙江","化学制药","主板","20210802"
"605580.SH","605580","恒盛能源","浙江","供气供热","主板","20210819"
"605588.SH","605588","冠石科技","江苏","半导体","主板","20210812"
"605589.SH","605589","圣泉集团","山东","化工原料","主板","20210810"
"688001.SH","688001","华兴源创","江苏","专用机械","科创板","20190722"
"688002.SH","688002","睿创微纳","山东","通信设备","科创板","20190722"
"688003.SH","688003","天准科技","江苏","专用机械","科创板","20190722"
"688004.SH","688004","博汇科技","北京","软件服务","科创板","20200612"
"688005.SH","688005","容百科技","浙江","电气设备","科创板","20190722"
"688006.SH","688006","杭可科技","浙江","电气设备","科创板","20190722"
"688007.SH","688007","光峰科技","深圳","元器件","科创板","20190722"
"688008.SH","688008","澜起科技","上海","半导体","科创板","20190722"
"688009.SH","688009","中国通号","北京","运输设备","科创板","20190722"
"688010.SH","688010","福光股份","福建","电器仪表","科创板","20190722"
"688011.SH","688011","新光光电","黑龙江","元器件","科创板","20190722"
"688012.SH","688012","中微公司","上海","专用机械","科创板","20190722"
"688013.SH","688013","天臣医疗","江苏","医疗保健","科创板","20200928"
"688015.SH","688015","交控科技","北京","运输设备","科创板","20190722"
"688016.SH","688016","心脉医疗","上海","医疗保健","科创板","20190722"
"688017.SH","688017","绿的谐波","江苏","机械基件","科创板","20200828"
"688018.SH","688018","乐鑫科技","上海","半导体","科创板","20190722"
"688019.SH","688019","安集科技","上海","半导体","科创板","20190722"
"688020.SH","688020","方邦股份","广东","元器件","科创板","20190722"
"688021.SH","688021","奥福环保","山东","环境保护","科创板","20191106"
"688022.SH","688022","瀚川智能","江苏","专用机械","科创板","20190722"
"688023.SH","688023","安恒信息","浙江","软件服务","科创板","20191105"
"688025.SH","688025","杰普特","深圳","元器件","科创板","20191031"
"688026.SH","688026","洁特生物","广东","塑料","科创板","20200122"
"688027.SH","688027","国盾量子","安徽","通信设备","科创板","20200709"
"688028.SH","688028","沃尔德","北京","专用机械","科创板","20190722"
"688029.SH","688029","南微医学","江苏","医疗保健","科创板","20190722"
"688030.SH","688030","山石网科","江苏","软件服务","科创板","20190930"
"688033.SH","688033","天宜上佳","北京","运输设备","科创板","20190722"
"688036.SH","688036","传音控股","深圳","通信设备","科创板","20190930"
"688037.SH","688037","芯源微","辽宁","半导体","科创板","20191216"
"688038.SH","688038","中科通达","湖北","软件服务","科创板","20210713"
"688039.SH","688039","当虹科技","浙江","软件服务","科创板","20191211"
"688050.SH","688050","爱博医疗","北京","医疗保健","科创板","20200729"
"688051.SH","688051","佳华科技","北京","软件服务","科创板","20200320"
"688055.SH","688055","龙腾光电","江苏","元器件","科创板","20200817"
"688056.SH","688056","莱伯泰科","北京","电器仪表","科创板","20200902"
"688057.SH","688057","金达莱","江西","环境保护","科创板","20201111"
"688058.SH","688058","宝兰德","北京","软件服务","科创板","20191101"
"688059.SH","688059","华锐精密","湖南","机械基件","科创板","20210208"
"688060.SH","688060","云涌科技","江苏","软件服务","科创板","20200710"
"688063.SH","688063","派能科技","上海","电气设备","科创板","20201230"
"688065.SH","688065","凯赛生物","上海","化纤","科创板","20200812"
"688066.SH","688066","航天宏图","北京","软件服务","科创板","20190722"
"688067.SH","688067","爱威科技","湖南","医疗保健","科创板","20210616"
"688068.SH","688068","热景生物","北京","医疗保健","科创板","20190930"
"688069.SH","688069","德林海","江苏","环境保护","科创板","20200722"
"688070.SH","688070","纵横股份","四川","航空","科创板","20210210"
"688071.SH","688071","华依科技","上海","专用机械","科创板","20210729"
"688076.SH","688076","诺泰生物","江苏","生物制药","科创板","20210520"
"688077.SH","688077","大地熊","安徽","元器件","科创板","20200722"
"688078.SH","688078","龙软科技","北京","软件服务","科创板","20191230"
"688079.SH","688079","美迪凯","浙江","半导体","科创板","20210302"
"688080.SH","688080","映翰通","北京","通信设备","科创板","20200212"
"688081.SH","688081","兴图新科","湖北","软件服务","科创板","20200106"
"688083.SH","688083","中望软件","广东","软件服务","科创板","20210311"
"688085.SH","688085","三友医疗","上海","医疗保健","科创板","20200409"
"688086.SH","688086","紫晶存储","广东","IT设备","科创板","20200226"
"688087.SH","688087","英科再生","山东","环境保护","科创板","20210709"
"688088.SH","688088","虹软科技","浙江","软件服务","科创板","20190722"
"688089.SH","688089","嘉必优","湖北","食品","科创板","20191219"
"688090.SH","688090","瑞松科技","广东","专用机械","科创板","20200217"
"688092.SH","688092","爱科科技","浙江","专用机械","科创板","20210319"
"688093.SH","688093","世华科技","江苏","化工原料","科创板","20200930"
"688095.SH","688095","福昕软件","福建","软件服务","科创板","20200908"
"688096.SH","688096","京源环保","江苏","环境保护","科创板","20200409"
"688097.SH","688097","博众精工","江苏","专用机械","科创板","20210512"
"688098.SH","688098","申联生物","上海","生物制药","科创板","20191028"
"688099.SH","688099","晶晨股份","上海","半导体","科创板","20190808"
"688100.SH","688100","威胜信息","湖南","通信设备","科创板","20200121"
"688101.SH","688101","三达膜","陕西","环境保护","科创板","20191115"
"688106.SH","688106","金宏气体","江苏","化工原料","科创板","20200616"
"688108.SH","688108","赛诺医疗","天津","医疗保健","科创板","20191030"
"688109.SH","688109","品茗股份","浙江","软件服务","科创板","20210330"
"688111.SH","688111","金山办公","北京","软件服务","科创板","20191118"
"688113.SH","688113","联测科技","江苏","专用机械","科创板","20210506"
"688116.SH","688116","天奈科技","江苏","化工原料","科创板","20190925"
"688117.SH","688117","圣诺生物","四川","生物制药","科创板","20210603"
"688118.SH","688118","普元信息","上海","软件服务","科创板","20191204"
"688122.SH","688122","西部超导","陕西","小金属","科创板","20190722"
"688123.SH","688123","聚辰股份","上海","半导体","科创板","20191223"
"688126.SH","688126","沪硅产业-U","上海","半导体","科创板","20200420"
"688127.SH","688127","蓝特光学","浙江","元器件","科创板","20200921"
"688128.SH","688128","中国电研","广东","专用机械","科创板","20191105"
"688129.SH","688129","东来技术","上海","染料涂料","科创板","20201023"
"688131.SH","688131","皓元医药","上海","化学制药","科创板","20210608"
"688133.SH","688133","泰坦科技","上海","化工原料","科创板","20201030"
"688135.SH","688135","利扬芯片","广东","半导体","科创板","20201111"
"688136.SH","688136","科兴制药","山东","生物制药","科创板","20201214"
"688138.SH","688138","清溢光电","深圳","元器件","科创板","20191120"
"688139.SH","688139","海尔生物","山东","医疗保健","科创板","20191025"
"688148.SH","688148","芳源股份","广东","电气设备","科创板","20210806"
"688155.SH","688155","先惠技术","上海","专用机械","科创板","20200811"
"688156.SH","688156","路德环境","湖北","环境保护","科创板","20200922"
"688157.SH","688157","松井股份","湖南","染料涂料","科创板","20200609"
"688158.SH","688158","优刻得-W","上海","互联网","科创板","20200120"
"688159.SH","688159","有方科技","深圳","通信设备","科创板","20200123"
"688160.SH","688160","步科股份","上海","电器仪表","科创板","20201112"
"688161.SH","688161","威高骨科","山东","医疗保健","科创板","20210630"
"688165.SH","688165","埃夫特-U","安徽","专用机械","科创板","20200715"
"688166.SH","688166","博瑞医药","江苏","化学制药","科创板","20191108"
"688168.SH","688168","安博通","北京","软件服务","科创板","20190906"
"688169.SH","688169","石头科技","北京","家用电器","科创板","20200221"
"688177.SH","688177","百奥泰-U","广东","生物制药","科创板","20200221"
"688178.SH","688178","万德斯","江苏","环境保护","科创板","20200114"
"688179.SH","688179","阿拉丁","上海","化学制药","科创板","20201026"
"688180.SH","688180","君实生物-U","上海","生物制药","科创板","20200715"
"688181.SH","688181","八亿时空","北京","半导体","科创板","20200106"
"688183.SH","688183","生益电子","广东","元器件","科创板","20210225"
"688185.SH","688185","康希诺-U","天津","生物制药","科创板","20200813"
"688186.SH","688186","广大特材","江苏","特种钢","科创板","20200211"
"688188.SH","688188","柏楚电子","上海","软件服务","科创板","20190808"
"688189.SH","688189","南新制药","湖南","化学制药","科创板","20200326"
"688191.SH","688191","智洋创新","山东","软件服务","科创板","20210408"
"688195.SH","688195","腾景科技","福建","元器件","科创板","20210326"
"688196.SH","688196","卓越新能","福建","环境保护","科创板","20191121"
"688198.SH","688198","佰仁医疗","北京","医疗保健","科创板","20191209"
"688199.SH","688199","久日新材","天津","化工原料","科创板","20191105"
"688200.SH","688200","华峰测控","北京","专用机械","科创板","20200218"
"688201.SH","688201","信安世纪","北京","通信设备","科创板","20210421"
"688202.SH","688202","美迪西","上海","医疗保健","科创板","20191105"
"688208.SH","688208","道通科技","深圳","汽车配件","科创板","20200213"
"688215.SH","688215","瑞晟智能","浙江","专用机械","科创板","20200828"
"688216.SH","688216","气派科技","深圳","半导体","科创板","20210623"
"688217.SH","688217","睿昂基因","上海","生物制药","科创板","20210517"
"688218.SH","688218","江苏北人","江苏","专用机械","科创板","20191211"
"688219.SH","688219","会通股份","安徽","塑料","科创板","20201118"
"688221.SH","688221","前沿生物-U","江苏","生物制药","科创板","20201028"
"688222.SH","688222","成都先导","四川","化学制药","科创板","20200416"
"688226.SH","688226","威腾电气","江苏","电气设备","科创板","20210707"
"688228.SH","688228","开普云","广东","互联网","科创板","20200327"
"688229.SH","688229","博睿数据","北京","软件服务","科创板","20200817"
"688233.SH","688233","神工股份","辽宁","化工原料","科创板","20200221"
"688239.SH","688239","航宇科技","贵州","航空","科创板","20210705"
"688256.SH","688256","寒武纪-U","北京","元器件","科创板","20200720"
"688258.SH","688258","卓易信息","江苏","软件服务","科创板","20191209"
"688260.SH","688260","昀冢科技","江苏","元器件","科创板","20210406"
"688266.SH","688266","泽璟制药-U","江苏","化学制药","科创板","20200123"
"688268.SH","688268","华特气体","广东","化工原料","科创板","20191226"
"688269.SH","688269","凯立新材","陕西","化工原料","科创板","20210609"
"688276.SH","688276","百克生物","吉林","生物制药","科创板","20210625"
"688277.SH","688277","天智航-U","北京","医疗保健","科创板","20200707"
"688278.SH","688278","特宝生物","福建","生物制药","科创板","20200117"
"688286.SH","688286","敏芯股份","江苏","元器件","科创板","20200810"
"688288.SH","688288","鸿泉物联","浙江","汽车配件","科创板","20191106"
"688289.SH","688289","圣湘生物","湖南","医疗保健","科创板","20200828"
"688296.SH","688296","和达科技","浙江","软件服务","科创板","20210727"
"688298.SH","688298","东方生物","浙江","医疗保健","科创板","20200205"
"688299.SH","688299","长阳科技","浙江","塑料","科创板","20191106"
"688300.SH","688300","联瑞新材","江苏","矿物制品","科创板","20191115"
"688301.SH","688301","奕瑞科技","上海","医疗保健","科创板","20200918"
"688303.SH","688303","大全能源","新疆","电气设备","科创板","20210722"
"688305.SH","688305","科德数控","辽宁","机床制造","科创板","20210709"
"688308.SH","688308","欧科亿","湖南","机械基件","科创板","20201210"
"688309.SH","688309","恒誉环保","山东","环境保护","科创板","20200714"
"688310.SH","688310","迈得医疗","浙江","医疗保健","科创板","20191203"
"688311.SH","688311","盟升电子","四川","元器件","科创板","20200731"
"688312.SH","688312","燕麦科技","深圳","专用机械","科创板","20200608"
"688313.SH","688313","仕佳光子","河南","通信设备","科创板","20200812"
"688314.SH","688314","康拓医疗","陕西","医疗保健","科创板","20210518"
"688315.SH","688315","诺禾致源","北京","医疗保健","科创板","20210413"
"688316.SH","688316","青云科技-U","北京","软件服务","科创板","20210316"
"688317.SH","688317","之江生物","上海","生物制药","科创板","20210118"
"688318.SH","688318","财富趋势","深圳","软件服务","科创板","20200427"
"688319.SH","688319","欧林生物","四川","生物制药","科创板","20210608"
"688321.SH","688321","微芯生物","深圳","化学制药","科创板","20190812"
"688323.SH","688323","瑞华泰","深圳","塑料","科创板","20210428"
"688328.SH","688328","深科达","深圳","元器件","科创板","20210309"
"688329.SH","688329","艾隆科技","江苏","医疗保健","科创板","20210329"
"688330.SH","688330","宏力达","上海","电气设备","科创板","20201015"
"688333.SH","688333","铂力特","陕西","机械基件","科创板","20190722"
"688335.SH","688335","复洁环保","上海","环境保护","科创板","20200817"
"688336.SH","688336","三生国健","上海","生物制药","科创板","20200722"
"688338.SH","688338","赛科希德","北京","医疗保健","科创板","20200806"
"688339.SH","688339","亿华通-U","北京","汽车配件","科创板","20200810"
"688345.SH","688345","博力威","广东","电气设备","科创板","20210611"
"688350.SH","688350","富淼科技","江苏","化工原料","科创板","20210128"
"688355.SH","688355","明志科技","江苏","机械基件","科创板","20210512"
"688356.SH","688356","键凯科技","北京","化学制药","科创板","20200826"
"688357.SH","688357","建龙微纳","河南","化工原料","科创板","20191204"
"688358.SH","688358","祥生医疗","江苏","医疗保健","科创板","20191203"
"688359.SH","688359","三孚新科","广东","化工原料","科创板","20210521"
"688360.SH","688360","德马科技","浙江","机械基件","科创板","20200602"
"688363.SH","688363","华熙生物","山东","生物制药","科创板","20191106"
"688365.SH","688365","光云科技","浙江","软件服务","科创板","20200429"
"688366.SH","688366","昊海生科","上海","生物制药","科创板","20191030"
"688367.SH","688367","工大高科","安徽","软件服务","科创板","20210628"
"688368.SH","688368","晶丰明源","上海","半导体","科创板","20191014"
"688369.SH","688369","致远互联","北京","软件服务","科创板","20191031"
"688377.SH","688377","迪威尔","江苏","专用机械","科创板","20200708"
"688378.SH","688378","奥来德","吉林","专用机械","科创板","20200903"
"688379.SH","688379","华光新材","浙江","小金属","科创板","20200819"
"688383.SH","688383","新益昌","深圳","专用机械","科创板","20210428"
"688385.SH","688385","复旦微电","上海","半导体","科创板","20210804"
"688386.SH","688386","泛亚微透","江苏","化工原料","科创板","20201016"
"688388.SH","688388","嘉元科技","广东","铜","科创板","20190722"
"688389.SH","688389","普门科技","深圳","医疗保健","科创板","20191105"
"688390.SH","688390","固德威","江苏","电气设备","科创板","20200904"
"688393.SH","688393","安必平","广东","医疗保健","科创板","20200820"
"688395.SH","688395","正弦电气","深圳","电气设备","科创板","20210429"
"688396.SH","688396","华润微","江苏","半导体","科创板","20200227"
"688398.SH","688398","赛特新材","福建","矿物制品","科创板","20200211"
"688399.SH","688399","硕世生物","江苏","医疗保健","科创板","20191205"
"688408.SH","688408","中信博","江苏","电气设备","科创板","20200828"
"688418.SH","688418","震有科技","深圳","通信设备","科创板","20200722"
"688425.SH","688425","铁建重工","湖南","专用机械","科创板","20210622"
"688456.SH","688456","有研粉材","北京","铜","科创板","20210317"
"688466.SH","688466","金科环境","北京","环境保护","科创板","20200508"
"688468.SH","688468","科美诊断","北京","医疗保健","科创板","20210409"
"688488.SH","688488","艾迪药业","江苏","生物制药","科创板","20200720"
"688499.SH","688499","利元亨","广东","专用机械","科创板","20210701"
"688500.SH","688500","慧辰股份","北京","互联网","科创板","20200716"
"688501.SH","688501","青达环保","山东","环境保护","科创板","20210716"
"688505.SH","688505","复旦张江","上海","化学制药","科创板","20200619"
"688508.SH","688508","芯朋微","江苏","半导体","科创板","20200722"
"688509.SH","688509","正元地信","北京","建筑工程","科创板","20210730"
"688510.SH","688510","航亚科技","江苏","航空","科创板","20201216"
"688511.SH","688511","天微电子","四川","元器件","科创板","20210730"
"688513.SH","688513","苑东生物","四川","化学制药","科创板","20200902"
"688516.SH","688516","奥特维","江苏","专用机械","科创板","20200521"
"688517.SH","688517","金冠电气","河南","电气设备","科创板","20210618"
"688518.SH","688518","联赢激光","深圳","专用机械","科创板","20200622"
"688519.SH","688519","南亚新材","上海","元器件","科创板","20200818"
"688520.SH","688520","神州细胞-U","北京","生物制药","科创板","20200622"
"688521.SH","688521","芯原股份-U","上海","半导体","科创板","20200818"
"688526.SH","688526","科前生物","湖北","农业综合","科创板","20200922"
"688528.SH","688528","秦川物联","四川","电器仪表","科创板","20200701"
"688529.SH","688529","豪森股份","辽宁","汽车配件","科创板","20201109"
"688533.SH","688533","上声电子","江苏","元器件","科创板","20210419"
"688536.SH","688536","思瑞浦","江苏","半导体","科创板","20200921"
"688538.SH","688538","和辉光电-U","上海","半导体","科创板","20210528"
"688550.SH","688550","瑞联新材","陕西","化工原料","科创板","20200902"
"688551.SH","688551","科威尔","安徽","专用机械","科创板","20200910"
"688555.SH","688555","泽达易盛","天津","软件服务","科创板","20200623"
"688556.SH","688556","高测股份","山东","专用机械","科创板","20200807"
"688557.SH","688557","兰剑智能","山东","专用机械","科创板","20201202"
"688558.SH","688558","国盛智科","江苏","机床制造","科创板","20200630"
"688559.SH","688559","海目星","深圳","专用机械","科创板","20200909"
"688560.SH","688560","明冠新材","江西","电气设备","科创板","20201224"
"688561.SH","688561","奇安信-U","北京","软件服务","科创板","20200722"
"688565.SH","688565","力源科技","浙江","环境保护","科创板","20210513"
"688566.SH","688566","吉贝尔","江苏","化学制药","科创板","20200518"
"688567.SH","688567","孚能科技","江西","电气设备","科创板","20200717"
"688568.SH","688568","中科星图","北京","软件服务","科创板","20200708"
"688569.SH","688569","铁科轨道","北京","运输设备","科创板","20200831"
"688571.SH","688571","杭华股份","浙江","染料涂料","科创板","20201211"
"688575.SH","688575","亚辉龙","深圳","医疗保健","科创板","20210517"
"688577.SH","688577","浙海德曼","浙江","机床制造","科创板","20200916"
"688578.SH","688578","艾力斯-U","上海","化学制药","科创板","20201202"
"688579.SH","688579","山大地纬","山东","软件服务","科创板","20200717"
"688580.SH","688580","伟思医疗","江苏","医疗保健","科创板","20200721"
"688585.SH","688585","上纬新材","上海","化工原料","科创板","20200928"
"688586.SH","688586","江航装备","安徽","航空","科创板","20200731"
"688588.SH","688588","凌志软件","江苏","软件服务","科创板","20200511"
"688589.SH","688589","力合微","深圳","半导体","科创板","20200722"
"688590.SH","688590","新致软件","上海","软件服务","科创板","20201207"
"688595.SH","688595","芯海科技","深圳","半导体","科创板","20200928"
"688596.SH","688596","正帆科技","上海","专用机械","科创板","20200820"
"688597.SH","688597","煜邦电力","北京","电器仪表","科创板","20210617"
"688598.SH","688598","金博股份","湖南","矿物制品","科创板","20200518"
"688599.SH","688599","天合光能","江苏","电气设备","科创板","20200610"
"688600.SH","688600","皖仪科技","安徽","电器仪表","科创板","20200703"
"688601.SH","688601","力芯微","江苏","半导体","科创板","20210628"
"688606.SH","688606","奥泰生物","浙江","生物制药","科创板","20210325"
"688607.SH","688607","康众医疗","江苏","医疗保健","科创板","20210201"
"688608.SH","688608","恒玄科技","上海","半导体","科创板","20201216"
"688609.SH","688609","九联科技","广东","通信设备","科创板","20210323"
"688611.SH","688611","杭州柯林","浙江","电气设备","科创板","20210412"
"688613.SH","688613","奥精医疗","北京","医疗保健","科创板","20210521"
"688616.SH","688616","西力科技","浙江","电器仪表","科创板","20210318"
"688617.SH","688617","惠泰医疗","深圳","医疗保健","科创板","20210107"
"688618.SH","688618","三旺通信","深圳","通信设备","科创板","20201230"
"688619.SH","688619","罗普特","福建","软件服务","科创板","20210223"
"688621.SH","688621","阳光诺和","北京","医疗保健","科创板","20210621"
"688625.SH","688625","呈和科技","广东","化工原料","科创板","20210607"
"688626.SH","688626","翔宇医疗","河南","医疗保健","科创板","20210331"
"688628.SH","688628","优利德","广东","电器仪表","科创板","20210201"
"688630.SH","688630","芯碁微装","安徽","专用机械","科创板","20210401"
"688633.SH","688633","星球石墨","江苏","专用机械","科创板","20210324"
"688636.SH","688636","智明达","四川","元器件","科创板","20210408"
"688639.SH","688639","华恒生物","安徽","化工原料","科创板","20210422"
"688655.SH","688655","迅捷兴","深圳","元器件","科创板","20210511"
"688656.SH","688656","浩欧博","江苏","生物制药","科创板","20210113"
"688658.SH","688658","悦康药业","北京","化学制药","科创板","20201224"
"688659.SH","688659","元琛科技","安徽","环境保护","科创板","20210331"
"688660.SH","688660","电气风电","上海","电气设备","科创板","20210519"
"688661.SH","688661","和林微纳","江苏","元器件","科创板","20210329"
"688662.SH","688662","富信科技","广东","半导体","科创板","20210401"
"688663.SH","688663","新风光","山东","电气设备","科创板","20210413"
"688665.SH","688665","四方光电","湖北","电器仪表","科创板","20210209"
"688667.SH","688667","菱电电控","湖北","汽车配件","科创板","20210312"
"688668.SH","688668","鼎通科技","广东","元器件","科创板","20201221"
"688669.SH","688669","聚石化学","广东","化工原料","科创板","20210125"
"688670.SH","688670","金迪克","江苏","生物制药","科创板","20210802"
"688676.SH","688676","金盘科技","海南","电气设备","科创板","20210309"
"688677.SH","688677","海泰新光","山东","医疗保健","科创板","20210226"
"688678.SH","688678","福立旺","江苏","元器件","科创板","20201223"
"688679.SH","688679","通源环境","安徽","环境保护","科创板","20201225"
"688680.SH","688680","海优新材","上海","塑料","科创板","20210122"
"688681.SH","688681","科汇股份","山东","电气设备","科创板","20210616"
"688682.SH","688682","霍莱沃","上海","软件服务","科创板","20210420"
"688683.SH","688683","莱尔科技","广东","化工原料","科创板","20210412"
"688685.SH","688685","迈信林","江苏","航空","科创板","20210513"
"688686.SH","688686","奥普特","广东","电器仪表","科创板","20201231"
"688687.SH","688687","凯因科技","北京","生物制药","科创板","20210208"
"688689.SH","688689","银河微电","江苏","元器件","科创板","20210127"
"688690.SH","688690","纳微科技","江苏","化工原料","科创板","20210623"
"688696.SH","688696","极米科技","四川","IT设备","科创板","20210303"
"688698.SH","688698","伟创电气","江苏","电气设备","科创板","20201229"
"688699.SH","688699","明微电子","深圳","半导体","科创板","20201218"
"688700.SH","688700","东威科技","江苏","专用机械","科创板","20210615"
"688718.SH","688718","唯赛勃","上海","专用机械","科创板","20210728"
"688728.SH","688728","N格科微","上海","半导体","科创板","20210818"
"688733.SH","688733","壹石通","安徽","矿物制品","科创板","20210817"
"688768.SH","688768","容知日新","安徽","电器仪表","科创板","20210726"
"688777.SH","688777","中控技术","浙江","软件服务","科创板","20201124"
"688778.SH","688778","厦钨新能","福建","元器件","科创板","20210805"
"688779.SH","688779","长远锂科","湖南","电气设备","科创板","20210811"
"688787.SH","688787","海天瑞声","北京","软件服务","科创板","20210813"
"688788.SH","688788","科思科技","深圳","通信设备","科创板","20201022"
"688789.SH","688789","宏华数科","浙江","专用机械","科创板","20210708"
"688793.SH","688793","倍轻松","深圳","家居用品","科创板","20210715"
"688798.SH","688798","艾为电子","上海","半导体","科创板","20210816"
"688799.SH","688799","华纳药厂","湖南","化学制药","科创板","20210713"
"688800.SH","688800","瑞可达","江苏","元器件","科创板","20210722"
"688819.SH","688819","天能股份","浙江","电气设备","科创板","20210118"
"688981.SH","688981","中芯国际","上海","半导体","科创板","20200716"
"689009.SH","689009","九号公司-WD","北京","摩托车","CDR","20201029"
